,State,Country,Lat,Long,Date,Confirmed,Death,Recovered
10409,British Columbia,Canada,49.2827,-123.1207,2020-03-03,9.0,0.0,
10410,Grand Princess,Canada,37.6489,-122.6655,2020-03-03,0.0,0.0,
10411,Manitoba,Canada,53.7609,-98.8139,2020-03-03,0.0,0.0,
10412,New Brunswick,Canada,46.5653,-66.4619,2020-03-03,0.0,0.0,
10413,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-03,0.0,0.0,
10414,Nova Scotia,Canada,44.682,-63.7443,2020-03-03,0.0,0.0,
10415,Ontario,Canada,51.2538,-85.3232,2020-03-03,20.0,0.0,
10416,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-03,0.0,0.0,
10417,Quebec,Canada,52.9399,-73.5491,2020-03-03,1.0,0.0,
10418,Saskatchewan,Canada,52.9399,-106.4509,2020-03-03,0.0,0.0,
10419,,Central African Republic,6.6111,20.9394,2020-03-03,0.0,0.0,0.0
10420,,Chad,15.4542,18.7322,2020-03-03,0.0,0.0,0.0
10421,,Chile,-35.6751,-71.543,2020-03-03,1.0,0.0,0.0
10422,Anhui,China,31.8257,117.2264,2020-03-03,990.0,6.0,936.0
10423,Beijing,China,40.1824,116.4142,2020-03-03,414.0,8.0,288.0
10424,Chongqing,China,30.0572,107.874,2020-03-03,576.0,6.0,490.0
10425,Fujian,China,26.0789,117.9874,2020-03-03,296.0,1.0,260.0
10426,Gansu,China,37.8099,101.0583,2020-03-03,91.0,2.0,86.0
10427,Guangdong,China,23.3417,113.4244,2020-03-03,1350.0,7.0,1101.0
10428,Guangxi,China,23.8298,108.7881,2020-03-03,252.0,2.0,202.0
10429,Guizhou,China,26.8154,106.8748,2020-03-03,146.0,2.0,114.0
10430,Hainan,China,19.1959,109.7453,2020-03-03,168.0,5.0,155.0
10431,Hebei,China,39.549,116.1306,2020-03-03,318.0,6.0,300.0
10432,Heilongjiang,China,47.862,127.7615,2020-03-03,480.0,13.0,366.0
10433,Henan,China,33.882,113.614,2020-03-03,1272.0,22.0,1231.0
10434,Hong Kong,China,22.3,114.2,2020-03-03,100.0,2.0,37.0
10435,Hubei,China,30.9756,112.2707,2020-03-03,67217.0,2835.0,36208.0
10436,Hunan,China,27.6104,111.7088,2020-03-03,1018.0,4.0,906.0
10437,Inner Mongolia,China,44.0935,113.9448,2020-03-03,75.0,1.0,59.0
10438,Jiangsu,China,32.9711,119.455,2020-03-03,631.0,0.0,562.0
10439,Jiangxi,China,27.614,115.7221,2020-03-03,935.0,1.0,870.0
10440,Jilin,China,43.6661,126.1923,2020-03-03,93.0,1.0,83.0
10441,Liaoning,China,41.2956,122.6085,2020-03-03,125.0,1.0,106.0
10442,Macau,China,22.1667,113.55,2020-03-03,10.0,0.0,9.0
10443,Ningxia,China,37.2692,106.1655,2020-03-03,74.0,0.0,69.0
10444,Qinghai,China,35.7452,95.9956,2020-03-03,18.0,0.0,18.0
10445,Shaanxi,China,35.1917,108.8701,2020-03-03,245.0,1.0,216.0
10446,Shandong,China,36.3427,118.1498,2020-03-03,758.0,6.0,511.0
10447,Shanghai,China,31.202,121.4491,2020-03-03,338.0,3.0,294.0
10448,Shanxi,China,37.5777,112.2922,2020-03-03,133.0,0.0,124.0
10449,Sichuan,China,30.6171,102.7103,2020-03-03,538.0,3.0,394.0
10450,Tianjin,China,39.3054,117.323,2020-03-03,136.0,3.0,124.0
10451,Tibet,China,31.6927,88.0924,2020-03-03,1.0,0.0,1.0
10452,Xinjiang,China,41.1129,85.2401,2020-03-03,76.0,3.0,68.0
10453,Yunnan,China,24.974,101.487,2020-03-03,174.0,2.0,169.0
10454,Zhejiang,China,29.1832,120.0934,2020-03-03,1213.0,1.0,1093.0
10455,,Colombia,4.5709,-74.2973,2020-03-03,0.0,0.0,0.0
10456,,Congo (Brazzaville),-4.0383,21.7587,2020-03-03,0.0,0.0,0.0
10457,,Congo (Kinshasa),-4.0383,21.7587,2020-03-03,0.0,0.0,0.0
10458,,Costa Rica,9.7489,-83.7534,2020-03-03,0.0,0.0,0.0
10459,,Cote d'Ivoire,7.54,-5.5471,2020-03-03,0.0,0.0,0.0
10460,,Croatia,45.1,15.2,2020-03-03,9.0,0.0,0.0
10461,,Diamond Princess,0.0,0.0,2020-03-03,706.0,6.0,10.0
10462,,Cuba,22.0,-80.0,2020-03-03,0.0,0.0,0.0
10463,,Cyprus,35.1264,33.4299,2020-03-03,0.0,0.0,0.0
10464,,Czechia,49.8175,15.473,2020-03-03,5.0,0.0,0.0
10465,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-03,0.0,0.0,0.0
10466,Greenland,Denmark,71.7069,-42.6043,2020-03-03,0.0,0.0,0.0
10467,,Denmark,56.2639,9.5018,2020-03-03,6.0,0.0,0.0
10468,,Djibouti,11.8251,42.5903,2020-03-03,0.0,0.0,0.0
10469,,Dominican Republic,18.7357,-70.1627,2020-03-03,1.0,0.0,0.0
10470,,Ecuador,-1.8312,-78.1834,2020-03-03,7.0,0.0,0.0
10471,,Egypt,26.0,30.0,2020-03-03,2.0,0.0,1.0
10472,,El Salvador,13.7942,-88.8965,2020-03-03,0.0,0.0,0.0
10473,,Equatorial Guinea,1.5,10.0,2020-03-03,0.0,0.0,0.0
10474,,Eritrea,15.1794,39.7823,2020-03-03,0.0,0.0,0.0
10475,,Estonia,58.5953,25.0136,2020-03-03,2.0,0.0,0.0
10476,,Eswatini,-26.5225,31.4659,2020-03-03,0.0,0.0,0.0
10477,,Ethiopia,9.145,40.4897,2020-03-03,0.0,0.0,0.0
10478,,Fiji,-17.7134,178.065,2020-03-03,0.0,0.0,0.0
10479,,Finland,64.0,26.0,2020-03-03,6.0,0.0,1.0
10480,French Guiana,France,3.9339,-53.1258,2020-03-03,0.0,0.0,0.0
10481,French Polynesia,France,-17.6797,149.4068,2020-03-03,0.0,0.0,0.0
10482,Guadeloupe,France,16.25,-61.5833,2020-03-03,0.0,0.0,0.0
10483,Mayotte,France,-12.8275,45.1662,2020-03-03,0.0,0.0,0.0
10484,New Caledonia,France,-20.9043,165.618,2020-03-03,0.0,0.0,0.0
10485,Reunion,France,-21.1351,55.2471,2020-03-03,0.0,0.0,0.0
10486,Saint Barthelemy,France,17.9,-62.8333,2020-03-03,0.0,0.0,0.0
10487,St Martin,France,18.0708,-63.0501,2020-03-03,0.0,0.0,0.0
10488,Martinique,France,14.6415,-61.0242,2020-03-03,0.0,0.0,0.0
10489,,France,46.2276,2.2137,2020-03-03,204.0,4.0,12.0
10490,,Gabon,-0.8037,11.6094,2020-03-03,0.0,0.0,0.0
10491,,Gambia,13.4432,-15.3101,2020-03-03,0.0,0.0,0.0
10492,,Georgia,42.3154,43.3569,2020-03-03,3.0,0.0,0.0
10493,,Germany,51.0,9.0,2020-03-03,196.0,0.0,16.0
10494,,Ghana,7.9465,-1.0232,2020-03-03,0.0,0.0,0.0
10495,,Greece,39.0742,21.8243,2020-03-03,7.0,0.0,0.0
10496,,Guatemala,15.7835,-90.2308,2020-03-03,0.0,0.0,0.0
10497,,Guinea,9.9456,-9.6966,2020-03-03,0.0,0.0,0.0
10498,,Guyana,5.0,-58.75,2020-03-03,0.0,0.0,0.0
10499,,Haiti,18.9712,-72.2852,2020-03-03,0.0,0.0,0.0
10500,,Holy See,41.9029,12.4534,2020-03-03,0.0,0.0,0.0
10501,,Honduras,15.2,-86.2419,2020-03-03,0.0,0.0,0.0
10502,,Hungary,47.1625,19.5033,2020-03-03,0.0,0.0,0.0
10503,,Iceland,64.9631,-19.0208,2020-03-03,11.0,0.0,0.0
10504,,India,21.0,78.0,2020-03-03,5.0,0.0,3.0
10505,,Indonesia,-0.7893,113.9213,2020-03-03,2.0,0.0,0.0
10506,,Iran,32.0,53.0,2020-03-03,2336.0,77.0,291.0
10507,,Iraq,33.0,44.0,2020-03-03,32.0,0.0,0.0
10508,,Ireland,53.1424,-7.6921,2020-03-03,2.0,0.0,0.0
10509,,Israel,31.0,35.0,2020-03-03,12.0,0.0,1.0
10510,,Italy,43.0,12.0,2020-03-03,2502.0,79.0,160.0
10511,,Jamaica,18.1096,-77.2975,2020-03-03,0.0,0.0,0.0
10512,,Japan,36.0,138.0,2020-03-03,293.0,6.0,43.0
10513,,Jordan,31.24,36.51,2020-03-03,1.0,0.0,0.0
10514,,Kazakhstan,48.0196,66.9237,2020-03-03,0.0,0.0,0.0
10515,,Kenya,-0.0236,37.9062,2020-03-03,0.0,0.0,0.0
10516,,"Korea, South",36.0,128.0,2020-03-03,5186.0,28.0,30.0
10517,,Kuwait,29.5,47.75,2020-03-03,56.0,0.0,0.0
10518,,Kyrgyzstan,41.2044,74.7661,2020-03-03,0.0,0.0,0.0
10519,,Latvia,56.8796,24.6032,2020-03-03,1.0,0.0,0.0
10520,,Lebanon,33.8547,35.8623,2020-03-03,13.0,0.0,0.0
10521,,Liberia,6.4281,-9.4295,2020-03-03,0.0,0.0,0.0
10522,,Liechtenstein,47.14,9.55,2020-03-03,0.0,0.0,0.0
10523,,Lithuania,55.1694,23.8813,2020-03-03,1.0,0.0,0.0
10524,,Luxembourg,49.8153,6.1296,2020-03-03,1.0,0.0,0.0
10525,,Madagascar,-18.7669,46.8691,2020-03-03,0.0,0.0,0.0
10526,,Malaysia,2.5,112.5,2020-03-03,36.0,0.0,22.0
10527,,Maldives,3.2028,73.2207,2020-03-03,0.0,0.0,0.0
10528,,Malta,35.9375,14.3754,2020-03-03,0.0,0.0,0.0
10529,,Mauritania,21.0079,10.9408,2020-03-03,0.0,0.0,0.0
10530,,Mauritius,-20.2,57.5,2020-03-03,0.0,0.0,0.0
10531,,Mexico,23.6345,-102.5528,2020-03-03,5.0,0.0,1.0
10532,,Moldova,47.4116,28.3699,2020-03-03,0.0,0.0,0.0
10533,,Monaco,43.7333,7.4167,2020-03-03,1.0,0.0,0.0
10534,,Mongolia,46.8625,103.8467,2020-03-03,0.0,0.0,0.0
10535,,Montenegro,42.5,19.3,2020-03-03,0.0,0.0,0.0
10536,,Morocco,31.7917,-7.0926,2020-03-03,1.0,0.0,0.0
10537,,Namibia,-22.9576,18.4904,2020-03-03,0.0,0.0,0.0
10538,,Nepal,28.1667,84.25,2020-03-03,1.0,0.0,1.0
10539,Aruba,Netherlands,12.5186,-70.0358,2020-03-03,0.0,0.0,0.0
10540,Curacao,Netherlands,12.1696,-68.99,2020-03-03,0.0,0.0,0.0
10541,Sint Maarten,Netherlands,18.0425,-63.0548,2020-03-03,0.0,0.0,0.0
10542,,Netherlands,52.1326,5.2913,2020-03-03,24.0,0.0,0.0
10543,,New Zealand,-40.9006,174.886,2020-03-03,1.0,0.0,0.0
10544,,Nicaragua,12.8654,-85.2072,2020-03-03,0.0,0.0,0.0
10545,,Niger,17.6078,8.0817,2020-03-03,0.0,0.0,0.0
10546,,Nigeria,9.082,8.6753,2020-03-03,1.0,0.0,0.0
10547,,North Macedonia,41.6086,21.7453,2020-03-03,1.0,0.0,0.0
10548,,Norway,60.472,8.4689,2020-03-03,32.0,0.0,0.0
10549,,Oman,21.0,57.0,2020-03-03,12.0,0.0,2.0
10550,,Pakistan,30.3753,69.3451,2020-03-03,5.0,0.0,0.0
10551,,Panama,8.538,-80.7821,2020-03-03,0.0,0.0,0.0
10552,,Papua New Guinea,-6.315,143.9555,2020-03-03,0.0,0.0,0.0
10553,,Paraguay,-23.4425,-58.4438,2020-03-03,0.0,0.0,0.0
10554,,Peru,-9.19,-75.0152,2020-03-03,0.0,0.0,0.0
10555,,Philippines,13.0,122.0,2020-03-03,3.0,1.0,1.0
10556,,Poland,51.9194,19.1451,2020-03-03,0.0,0.0,0.0
10557,,Portugal,39.3999,-8.2245,2020-03-03,2.0,0.0,0.0
10558,,Qatar,25.3548,51.1839,2020-03-03,7.0,0.0,0.0
10559,,Romania,45.9432,24.9668,2020-03-03,3.0,0.0,0.0
10560,,Russia,60.0,90.0,2020-03-03,3.0,0.0,2.0
10561,,Rwanda,-1.9403,29.8739,2020-03-03,0.0,0.0,0.0
10562,,Saint Lucia,13.9094,-60.9789,2020-03-03,0.0,0.0,0.0
10563,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-03-03,0.0,0.0,0.0
10564,,San Marino,43.9424,12.4578,2020-03-03,10.0,1.0,0.0
10565,,Saudi Arabia,24.0,45.0,2020-03-03,1.0,0.0,0.0
10566,,Senegal,14.4974,-14.4524,2020-03-03,2.0,0.0,0.0
10567,,Serbia,44.0165,21.0059,2020-03-03,0.0,0.0,0.0
10568,,Seychelles,-4.6796,55.492,2020-03-03,0.0,0.0,0.0
10569,,Singapore,1.2833,103.8333,2020-03-03,110.0,0.0,78.0
10570,,Slovakia,48.669,19.699,2020-03-03,0.0,0.0,0.0
10571,,Slovenia,46.1512,14.9955,2020-03-03,0.0,0.0,0.0
10572,,Somalia,5.1521,46.1996,2020-03-03,0.0,0.0,0.0
10573,,South Africa,-30.5595,22.9375,2020-03-03,0.0,0.0,0.0
10574,,Spain,40.0,-4.0,2020-03-03,165.0,1.0,2.0
10575,,Sri Lanka,7.0,81.0,2020-03-03,1.0,0.0,1.0
10576,,Sudan,12.8628,30.2176,2020-03-03,0.0,0.0,0.0
10577,,Suriname,3.9193,-56.0278,2020-03-03,0.0,0.0,0.0
10578,,Sweden,63.0,16.0,2020-03-03,21.0,0.0,0.0
10579,,Switzerland,46.8182,8.2275,2020-03-03,56.0,0.0,2.0
10580,,Taiwan*,23.7,121.0,2020-03-03,42.0,1.0,12.0
10581,,Tanzania,-6.369,34.8888,2020-03-03,0.0,0.0,0.0
10582,,Thailand,15.0,101.0,2020-03-03,43.0,1.0,31.0
10583,,Togo,8.6195,0.8248,2020-03-03,0.0,0.0,0.0
10584,,Trinidad and Tobago,10.6918,-61.2225,2020-03-03,0.0,0.0,0.0
10585,,Tunisia,34.0,9.0,2020-03-03,0.0,0.0,0.0
10586,,Turkey,38.9637,35.2433,2020-03-03,0.0,0.0,0.0
10587,,Uganda,1.0,32.0,2020-03-03,0.0,0.0,0.0
10588,,Ukraine,48.3794,31.1656,2020-03-03,1.0,0.0,0.0
10589,,United Arab Emirates,24.0,54.0,2020-03-03,27.0,0.0,5.0
10590,Bermuda,United Kingdom,32.3078,-64.7505,2020-03-03,0.0,0.0,0.0
10591,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-03-03,0.0,0.0,0.0
10592,Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-03,0.0,0.0,0.0
10593,Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-03,0.0,0.0,0.0
10594,Isle of Man,United Kingdom,54.2361,-4.5481,2020-03-03,0.0,0.0,0.0
10595,Montserrat,United Kingdom,16.7425,-62.1874,2020-03-03,0.0,0.0,0.0
10596,,United Kingdom,55.3781,-3.4360000000000004,2020-03-03,51.0,0.0,8.0
10597,,Uruguay,-32.5228,-55.7658,2020-03-03,0.0,0.0,0.0
10598,,US,37.0902,-95.7129,2020-03-03,118.0,7.0,7.0
10599,,Uzbekistan,41.3775,64.5853,2020-03-03,0.0,0.0,0.0
10600,,Venezuela,6.4238,-66.5897,2020-03-03,0.0,0.0,0.0
10601,,Vietnam,16.0,108.0,2020-03-03,16.0,0.0,16.0
10602,,Zambia,-15.4167,28.2833,2020-03-03,0.0,0.0,0.0
10603,,Zimbabwe,-20.0,30.0,2020-03-03,0.0,0.0,0.0
10604,Diamond Princess,Canada,0.0,0.0,2020-03-03,0.0,0.0,
10605,,Dominica,15.415,-61.371,2020-03-03,0.0,0.0,0.0
10606,,Grenada,12.1165,-61.679,2020-03-03,0.0,0.0,0.0
10607,,Mozambique,-18.665695,35.529562,2020-03-03,0.0,0.0,
10608,,Syria,34.802075,38.99681500000001,2020-03-03,0.0,0.0,
10609,,Timor-Leste,-8.874217,125.727539,2020-03-03,0.0,0.0,
10610,,Belize,13.1939,-59.5432,2020-03-03,0.0,0.0,0.0
10611,Recovered,Canada,0.0,0.0,2020-03-03,0.0,0.0,
10612,,Laos,19.85627,102.495496,2020-03-03,0.0,0.0,0.0
10613,,Libya,26.3351,17.228331,2020-03-03,0.0,0.0,0.0
10614,,West Bank and Gaza,31.9522,35.2332,2020-03-03,0.0,0.0,0.0
10615,,Guinea-Bissau,11.8037,-15.1804,2020-03-03,0.0,0.0,0.0
10616,,Mali,17.570692,-3.996166000000001,2020-03-03,0.0,0.0,0.0
10617,,Saint Kitts and Nevis,17.357822,-62.782998,2020-03-03,0.0,0.0,0.0
10618,Northwest Territories,Canada,64.8255,-124.8457,2020-03-03,0.0,0.0,
10619,Yukon,Canada,64.2823,-135.0,2020-03-03,0.0,0.0,
10620,,Kosovo,42.602636,20.902977,2020-03-03,0.0,0.0,0.0
10621,,Burma,21.9162,95.956,2020-03-03,0.0,0.0,0.0
10622,Anguilla,United Kingdom,18.2206,-63.0686,2020-03-03,0.0,0.0,0.0
10623,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-03-03,0.0,0.0,0.0
10624,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-03-03,0.0,0.0,0.0
10625,,MS Zaandam,0.0,0.0,2020-03-03,0.0,0.0,0.0
10626,,Afghanistan,33.0,65.0,2020-03-04,1.0,0.0,0.0
10627,,Albania,41.1533,20.1683,2020-03-04,0.0,0.0,0.0
10628,,Algeria,28.0339,1.6596,2020-03-04,12.0,0.0,0.0
10629,,Andorra,42.5063,1.5218,2020-03-04,1.0,0.0,0.0
10630,,Angola,-11.2027,17.8739,2020-03-04,0.0,0.0,0.0
10631,,Antigua and Barbuda,17.0608,-61.7964,2020-03-04,0.0,0.0,0.0
10632,,Argentina,-38.4161,-63.6167,2020-03-04,1.0,0.0,0.0
10633,,Armenia,40.0691,45.0382,2020-03-04,1.0,0.0,0.0
10634,Australian Capital Territory,Australia,-35.4735,149.0124,2020-03-04,0.0,0.0,0.0
10635,New South Wales,Australia,-33.8688,151.2093,2020-03-04,22.0,1.0,4.0
10636,Northern Territory,Australia,-12.4634,130.8456,2020-03-04,1.0,0.0,0.0
10637,Queensland,Australia,-28.0167,153.4,2020-03-04,11.0,0.0,1.0
10638,South Australia,Australia,-34.9285,138.6007,2020-03-04,5.0,0.0,2.0
10639,Tasmania,Australia,-41.4545,145.9707,2020-03-04,1.0,0.0,0.0
10640,Victoria,Australia,-37.8136,144.9631,2020-03-04,10.0,0.0,4.0
10641,Western Australia,Australia,-31.9505,115.8605,2020-03-04,2.0,1.0,0.0
10642,,Austria,47.5162,14.5501,2020-03-04,29.0,0.0,0.0
10643,,Azerbaijan,40.1431,47.5769,2020-03-04,3.0,0.0,0.0
10644,,Bahamas,25.0343,-77.3963,2020-03-04,0.0,0.0,0.0
10645,,Bahrain,26.0275,50.55,2020-03-04,52.0,0.0,0.0
10646,,Bangladesh,23.685,90.3563,2020-03-04,0.0,0.0,0.0
10647,,Barbados,13.1939,-59.5432,2020-03-04,0.0,0.0,0.0
10648,,Belarus,53.7098,27.9534,2020-03-04,6.0,0.0,0.0
10649,,Belgium,50.8333,4.0,2020-03-04,23.0,0.0,1.0
10650,,Benin,9.3077,2.3158,2020-03-04,0.0,0.0,0.0
10651,,Bhutan,27.5142,90.4336,2020-03-04,0.0,0.0,0.0
10652,,Bolivia,-16.2902,-63.5887,2020-03-04,0.0,0.0,0.0
10653,,Bosnia and Herzegovina,43.9159,17.6791,2020-03-04,0.0,0.0,0.0
10654,,Brazil,-14.235,-51.9253,2020-03-04,4.0,0.0,0.0
10655,,Brunei,4.5353,114.7277,2020-03-04,0.0,0.0,0.0
10656,,Bulgaria,42.7339,25.4858,2020-03-04,0.0,0.0,0.0
10657,,Burkina Faso,12.2383,-1.5616,2020-03-04,0.0,0.0,0.0
10658,,Cabo Verde,16.5388,-23.0418,2020-03-04,0.0,0.0,0.0
10659,,Cambodia,11.55,104.9167,2020-03-04,1.0,0.0,1.0
10660,,Cameroon,3.848,11.5021,2020-03-04,0.0,0.0,0.0
10661,Alberta,Canada,53.9333,-116.5765,2020-03-04,0.0,0.0,
10662,British Columbia,Canada,49.2827,-123.1207,2020-03-04,12.0,0.0,
10663,Grand Princess,Canada,37.6489,-122.6655,2020-03-04,0.0,0.0,
10664,Manitoba,Canada,53.7609,-98.8139,2020-03-04,0.0,0.0,
10665,New Brunswick,Canada,46.5653,-66.4619,2020-03-04,0.0,0.0,
10666,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-03-04,0.0,0.0,
10667,Nova Scotia,Canada,44.682,-63.7443,2020-03-04,0.0,0.0,
10668,Ontario,Canada,51.2538,-85.3232,2020-03-04,20.0,0.0,
10669,Prince Edward Island,Canada,46.5107,-63.4168,2020-03-04,0.0,0.0,
10670,Quebec,Canada,52.9399,-73.5491,2020-03-04,1.0,0.0,
10671,Saskatchewan,Canada,52.9399,-106.4509,2020-03-04,0.0,0.0,
10672,,Central African Republic,6.6111,20.9394,2020-03-04,0.0,0.0,0.0
10673,,Chad,15.4542,18.7322,2020-03-04,0.0,0.0,0.0
10674,,Chile,-35.6751,-71.543,2020-03-04,1.0,0.0,0.0
10675,Anhui,China,31.8257,117.2264,2020-03-04,990.0,6.0,956.0
10676,Beijing,China,40.1824,116.4142,2020-03-04,418.0,8.0,297.0
10677,Chongqing,China,30.0572,107.874,2020-03-04,576.0,6.0,502.0
10678,Fujian,China,26.0789,117.9874,2020-03-04,296.0,1.0,270.0
10679,Gansu,China,37.8099,101.0583,2020-03-04,91.0,2.0,87.0
10680,Guangdong,China,23.3417,113.4244,2020-03-04,1350.0,7.0,1133.0
10681,Guangxi,China,23.8298,108.7881,2020-03-04,252.0,2.0,210.0
10682,Guizhou,China,26.8154,106.8748,2020-03-04,146.0,2.0,114.0
10683,Hainan,China,19.1959,109.7453,2020-03-04,168.0,5.0,158.0
10684,Hebei,China,39.549,116.1306,2020-03-04,318.0,6.0,301.0
10685,Heilongjiang,China,47.862,127.7615,2020-03-04,480.0,13.0,373.0
10686,Henan,China,33.882,113.614,2020-03-04,1272.0,22.0,1234.0
10687,Hong Kong,China,22.3,114.2,2020-03-04,105.0,2.0,37.0
10688,Hubei,China,30.9756,112.2707,2020-03-04,67332.0,2871.0,38557.0
10689,Hunan,China,27.6104,111.7088,2020-03-04,1018.0,4.0,916.0
10690,Inner Mongolia,China,44.0935,113.9448,2020-03-04,75.0,1.0,63.0
10691,Jiangsu,China,32.9711,119.455,2020-03-04,631.0,0.0,577.0
10692,Jiangxi,China,27.614,115.7221,2020-03-04,935.0,1.0,884.0
10693,Jilin,China,43.6661,126.1923,2020-03-04,93.0,1.0,86.0
10694,Liaoning,China,41.2956,122.6085,2020-03-04,125.0,1.0,106.0
10695,Macau,China,22.1667,113.55,2020-03-04,10.0,0.0,9.0
10696,Ningxia,China,37.2692,106.1655,2020-03-04,75.0,0.0,69.0
10697,Qinghai,China,35.7452,95.9956,2020-03-04,18.0,0.0,18.0
10698,Shaanxi,China,35.1917,108.8701,2020-03-04,245.0,1.0,223.0
10699,Shandong,China,36.3427,118.1498,2020-03-04,758.0,6.0,516.0
10700,Shanghai,China,31.202,121.4491,2020-03-04,338.0,3.0,298.0
10701,Shanxi,China,37.5777,112.2922,2020-03-04,133.0,0.0,124.0
10702,Sichuan,China,30.6171,102.7103,2020-03-04,538.0,3.0,406.0
10703,Tianjin,China,39.3054,117.323,2020-03-04,136.0,3.0,124.0
10704,Tibet,China,31.6927,88.0924,2020-03-04,1.0,0.0,1.0
10705,Xinjiang,China,41.1129,85.2401,2020-03-04,76.0,3.0,69.0
10706,Yunnan,China,24.974,101.487,2020-03-04,174.0,2.0,169.0
10707,Zhejiang,China,29.1832,120.0934,2020-03-04,1213.0,1.0,1114.0
10708,,Colombia,4.5709,-74.2973,2020-03-04,0.0,0.0,0.0
10709,,Congo (Brazzaville),-4.0383,21.7587,2020-03-04,0.0,0.0,0.0
10710,,Congo (Kinshasa),-4.0383,21.7587,2020-03-04,0.0,0.0,0.0
10711,,Costa Rica,9.7489,-83.7534,2020-03-04,0.0,0.0,0.0
10712,,Cote d'Ivoire,7.54,-5.5471,2020-03-04,0.0,0.0,0.0
10713,,Croatia,45.1,15.2,2020-03-04,10.0,0.0,0.0
10714,,Diamond Princess,0.0,0.0,2020-03-04,706.0,6.0,10.0
10715,,Cuba,22.0,-80.0,2020-03-04,0.0,0.0,0.0
10716,,Cyprus,35.1264,33.4299,2020-03-04,0.0,0.0,0.0
10717,,Czechia,49.8175,15.473,2020-03-04,8.0,0.0,0.0
10718,Faroe Islands,Denmark,61.8926,-6.9118,2020-03-04,1.0,0.0,0.0
10719,Greenland,Denmark,71.7069,-42.6043,2020-03-04,0.0,0.0,0.0
10720,,Denmark,56.2639,9.5018,2020-03-04,10.0,0.0,0.0
10721,,Djibouti,11.8251,42.5903,2020-03-04,0.0,0.0,0.0
10722,,Dominican Republic,18.7357,-70.1627,2020-03-04,1.0,0.0,0.0
10723,,Ecuador,-1.8312,-78.1834,2020-03-04,10.0,0.0,0.0
10724,,Egypt,26.0,30.0,2020-03-04,2.0,0.0,1.0
10725,,El Salvador,13.7942,-88.8965,2020-03-04,0.0,0.0,0.0
10726,,Equatorial Guinea,1.5,10.0,2020-03-04,0.0,0.0,0.0
10727,,Eritrea,15.1794,39.7823,2020-03-04,0.0,0.0,0.0
10728,,Estonia,58.5953,25.0136,2020-03-04,2.0,0.0,0.0
10729,,Eswatini,-26.5225,31.4659,2020-03-04,0.0,0.0,0.0
10730,,Ethiopia,9.145,40.4897,2020-03-04,0.0,0.0,0.0
10731,,Fiji,-17.7134,178.065,2020-03-04,0.0,0.0,0.0
10732,,Finland,64.0,26.0,2020-03-04,6.0,0.0,1.0
10733,French Guiana,France,3.9339,-53.1258,2020-03-04,0.0,0.0,0.0
10734,French Polynesia,France,-17.6797,149.4068,2020-03-04,0.0,0.0,0.0
10735,Guadeloupe,France,16.25,-61.5833,2020-03-04,0.0,0.0,0.0
10736,Mayotte,France,-12.8275,45.1662,2020-03-04,0.0,0.0,0.0
10737,New Caledonia,France,-20.9043,165.618,2020-03-04,0.0,0.0,0.0
10738,Reunion,France,-21.1351,55.2471,2020-03-04,0.0,0.0,0.0
10739,Saint Barthelemy,France,17.9,-62.8333,2020-03-04,3.0,0.0,0.0
10740,St Martin,France,18.0708,-63.0501,2020-03-04,0.0,0.0,0.0
10741,Martinique,France,14.6415,-61.0242,2020-03-04,0.0,0.0,0.0
10742,,France,46.2276,2.2137,2020-03-04,285.0,4.0,12.0
10743,,Gabon,-0.8037,11.6094,2020-03-04,0.0,0.0,0.0
10744,,Gambia,13.4432,-15.3101,2020-03-04,0.0,0.0,0.0
10745,,Georgia,42.3154,43.3569,2020-03-04,3.0,0.0,0.0
10746,,Germany,51.0,9.0,2020-03-04,262.0,0.0,16.0
10747,,Ghana,7.9465,-1.0232,2020-03-04,0.0,0.0,0.0
10748,,Greece,39.0742,21.8243,2020-03-04,9.0,0.0,0.0
10749,,Guatemala,15.7835,-90.2308,2020-03-04,0.0,0.0,0.0
10750,,Guinea,9.9456,-9.6966,2020-03-04,0.0,0.0,0.0
10751,,Guyana,5.0,-58.75,2020-03-04,0.0,0.0,0.0
10752,,Haiti,18.9712,-72.2852,2020-03-04,0.0,0.0,0.0
10753,,Holy See,41.9029,12.4534,2020-03-04,0.0,0.0,0.0
10754,,Honduras,15.2,-86.2419,2020-03-04,0.0,0.0,0.0
10755,,Hungary,47.1625,19.5033,2020-03-04,2.0,0.0,0.0
10756,,Iceland,64.9631,-19.0208,2020-03-04,26.0,0.0,0.0
10757,,India,21.0,78.0,2020-03-04,28.0,0.0,3.0
10758,,Indonesia,-0.7893,113.9213,2020-03-04,2.0,0.0,0.0
10759,,Iran,32.0,53.0,2020-03-04,2922.0,92.0,552.0
10760,,Iraq,33.0,44.0,2020-03-04,35.0,2.0,0.0
